"BusNum","BusNum.1","LineCircuit","BranchDeviceType","ConsolidateBranch","LineStatus","NormLineStatus","SeriesCapStatus","LineMeter","LineR","LineX","LineC","LineG","LineLength","LineMonEle"
30246,30247,1,"TransformerWinding","","Closed","Closed","NO",30246,0.199727228196521,0.855634699003001,0,0,0,"YES"
30248,30251,1,"TransformerWinding","","Closed","Closed","NO",30248,0.0980088490104435,0.334753358375892,0,0,0,"YES"
30249,30251,1,"TransformerWinding","","Closed","Closed","NO",30249,-0.0511626444309165,-0.17474819886177,0,0,0,"YES"
30249,74261,1,"Line","","Closed","Closed","NO",30249,0.291139586598079,0.263335611154139,0.00972658919655755,0,83.9137420654297,"YES"
30249,74307,1,"Line","","Closed","Closed","NO",30249,0.581383684091856,0.557416597786388,0.00832015108488058,0,105.860443115234,"YES"
30249,74336,1,"Line","","Closed","Closed","NO",30249,0.460264061943972,0.356937693781433,0.00531680617144663,0,69.9943923950195,"YES"
30250,30251,1,"TransformerWinding","","Closed","Closed","NO",30250,0.236229255776281,0.806850955314895,0,0,0,"YES"
30383,30252,1,"Line","","Closed","Closed","NO",30383,0.144271702207105,0.146022622822189,0.00439151083030484,0,38.5355453491211,"YES"
30253,30255,1,"Line","","Closed","Closed","NO",30253,0.0022439767922118,0.00131650244830349,0,0,0,"YES"
30286,30253,1,"Line","","Closed","Closed","NO",30286,0.0842472302444448,0.0817158425507794,0.00473157258319361,0,29.0514240264893,"YES"
30254,40009,1,"Line","","Closed","Closed","NO",30254,0.0477427966067403,0.0358618786665564,0.000749789245433482,0,7.8556661605835,"YES"
40014,30254,1,"Line","","Closed","Closed","NO",40014,0.0229147777648268,0.0170421423075912,0.00221649956925133,0,8.79453277587891,"YES"
40731,30254,1,"Line","","Closed","Closed","NO",40731,0.0338869095442481,0.0237991599882248,0.000274603878983562,0,3.85416316986084,"YES"
30256,30259,1,"Line","","Closed","Closed","NO",30256,0.134493988522183,0.130967498965084,0.0200889789823831,0,74.3978805541992,"YES"
30257,30258,1,"Line","","Closed","Closed","NO",30257,0.00191136101502178,0.00137511875790742,0,0,0,"YES"
30257,30259,1,"Line","","Closed","Closed","NO",30257,0.00224709039803462,0.00136060617968253,0,0,0,"YES"
30257,30260,1,"Line","","Closed","Closed","NO",30257,0.00152701982171652,0.00115180877810199,0,0,0,"YES"
30263,30259,1,"Line","","Closed","Closed","NO",30263,0.11603028623505,0.0868141246853128,0.00635241175413035,0,35.1368598937988,"YES"
50001,30259,1,"Line","","Closed","Closed","NO",50001,0.136511901901063,0.115891048362859,0.0101735843216954,0,52.0190086364746,"YES"
30261,30263,1,"Line","","Closed","Closed","NO",30261,0.14870038027096,0.133774821214925,0.00622077906551301,0,43.063175201416,"YES"
30261,50422,1,"Line","","Closed","Closed","NO",30261,0.281314721202444,0.293246872031721,0.0171210572195848,0,106.549026489258,"YES"
30262,30333,1,"Line","","Closed","Closed","NO",30262,0.0317143200082636,0.0243149037835889,0.0161831293074428,0,28.2574234008789,"YES"
30346,30262,1,"Line","","Closed","Closed","NO",30346,0.0305552007156719,0.027307097064755,0.00227803879239594,0,12.2282304763794,"YES"
50000,30263,1,"Line","","Closed","Closed","NO",50000,0.0710730197911297,0.0643426187921107,0.00476262531308763,0,27.291690826416,"YES"
30264,30265,1,"Line","","Closed","Closed","NO",30264,0.00186375904656712,0.00131273136650345,0,0,0,"YES"
30264,30266,1,"Line","","Closed","Closed","NO",30264,0.00213147316696741,0.00118990968033546,0,0,0,"YES"
30264,50006,1,"Line","","Closed","Closed","NO",30264,0.0678871953488069,0.0563062757239415,0.00353056068682834,0,0,"YES"
50002,30267,1,"Line","","Closed","Closed","NO",50002,0.0613476633320647,0.0629520482305325,0.00664938499461244,0,31.0975303649902,"YES"
30267,50014,1,"Line","","Closed","Closed","NO",30267,0.228679081073292,0.212262345916621,0.00976029760782009,0,67.00927734375,"YES"
30268,30270,1,"Line","","Closed","Closed","NO",30268,0.00190391540724578,0.00133782825700579,0,0,0,"YES"
30270,30311,1,"Line","","Closed","Closed","NO",30270,0.00220570685999224,0.00203696528516161,9.02341949633261e-05,0,0.682786345481873,"YES"
30270,30428,1,"Line","","Closed","Closed","NO",30270,0.0383673652725571,0.0331181214183739,0.00441622713514239,0,18.1922645568848,"YES"
30270,30445,1,"Line","","Closed","Closed","NO",30270,0.00364190589743699,0.00350275708967445,7.66619920664681e-05,0,0.821713984012604,"YES"
30314,30271,1,"Line","","Closed","Closed","NO",30314,0.0215205602674171,0.0424825980266588,0.0380330047861275,0,60.2211685180664,"YES"
30273,30275,1,"Line","","Closed","Closed","NO",30273,0.00217967138116802,0.00125407345326561,0,0,0,"YES"
30273,30276,1,"Line","","Closed","Closed","NO",30273,0.00183129372913719,0.00116857490879242,0,0,0,"YES"
30398,30275,1,"Line","","Closed","Closed","NO",30398,0.00134481416869427,0.00149713940690553,9.023744880322e-05,0,0.567721545696259,"YES"
30277,30339,1,"Line","","Closed","Closed","NO",30277,0.000992355767750118,0.00105652254398772,3.10724370322165e-05,0,0.287371754646301,"YES"
30278,30308,1,"Line","","Closed","Closed","NO",30278,0.102023839657657,0.0884765919837328,0.0202424582945572,0,65.9013671875,"YES"
30278,30381,1,"Line","","Closed","Closed","NO",30278,0.0963054934609176,0.0932885683440761,0.00668510188136316,0,38.455493927002,"YES"
30281,30282,1,"Line","","Closed","Closed","NO",30281,0.0022420335052666,0.00116355009947801,0,0,0,"YES"
30281,30283,1,"Line","","Closed","Closed","NO",30281,0.00153839118963682,0.00117015531178588,0,0,0,"YES"
30428,30282,1,"Line","","Closed","Closed","NO",30428,0.00168259243298359,0.00178147924217641,0.000152585944743116,0,0.735950708389282,"YES"
30284,30286,1,"Line","","Closed","Closed","NO",30284,0.00156126729045926,0.0012596737572201,0,0,0,"YES"
30287,30288,1,"Line","","Closed","Closed","NO",30287,0.00184524447459506,0.00120307809999608,0,0,0,"YES"
30288,30309,1,"Line","","Closed","Closed","NO",30288,0.0203018234252172,0.0161214600428405,0.000713541469015873,0,5.34890460968018,"YES"
30288,30426,1,"Line","","Closed","Closed","NO",30288,0.0415988205159735,0.0315310682646252,0.00349051776856232,0,17.1091156005859,"YES"
30290,74104,1,"Line","","Closed","Closed","NO",30290,0.258062886332118,0.221307711148304,0.00329347700691562,0,41.1772346496582,"YES"
30292,30294,1,"Line","","Closed","Closed","NO",30292,0.00151351724845686,0.00120839895060257,0,0,0,"YES"
40981,30293,1,"Line","","Closed","Closed","NO",40981,0.148273738778848,0.0892901332528596,0.00149618175602534,0,18.3069858551025,"YES"
30294,30348,1,"Line","","Closed","Closed","NO",30294,0.0033050617368476,0.00305517181873797,0.000112087137819753,0,0.798932671546936,"YES"
30444,30295,1,"Line","","Closed","Closed","NO",30444,0.00164455597180631,0.00316474562364231,0.00373509719956021,0,5.25945997238159,"YES"
30302,30305,1,"TransformerWinding","","Closed","Closed","NO",30302,0.00836356454400418,0.0758585645879663,0,0,0,"YES"
30302,30307,1,"Line","","Closed","Closed","NO",30302,0.0290385113564249,0.0522975710900636,0.0645967409986803,0,96.7778701782227,"YES"
30314,30302,1,"Line","","Closed","Closed","NO",30314,0.0148764437612161,0.0288230446585296,0.0277600576473347,0,39.8367652893066,"YES"
30303,30305,1,"TransformerWinding","","Closed","Closed","NO",30303,-0.00498618056910597,-0.045225276523382,0,0,0,"YES"
30318,30303,1,"Line","","Closed","Closed","NO",30318,0.0482783324176497,0.0380084164188849,0.00292474255388593,0,15.4974365234375,"YES"
30304,30305,1,"TransformerWinding","","Closed","Closed","NO",30304,0.0174522605086495,0.158294156961556,0,0,0,"YES"
30309,30334,1,"Line","","Closed","Closed","NO",30309,0.0582994056917454,0.0637746689911078,0.00558538291141838,0,28.9979629516602,"YES"
30310,30311,1,"Line","","Closed","Closed","NO",30310,0.00170416638666241,0.00124836532767469,0,0,0,"YES"
30310,30312,1,"Line","","Closed","Closed","NO",30310,0.00159997397927365,0.00116666167672771,0,0,0,"YES"
30311,30398,1,"Line","","Closed","Closed","NO",30311,0.0046083043393399,0.00402507425919569,0.000472474267050356,0,2.22097325325012,"YES"
30311,30445,1,"Line","","Closed","Closed","NO",30311,0.00138962183892459,0.00141083273525412,0.000194982639411939,0,0.852305471897125,"YES"
30387,30313,1,"Line","","Closed","Closed","NO",30387,0.00743965146540099,0.0295768971539591,1,0,268.80029296875,"YES"
30318,30321,1,"TransformerWinding","","Closed","Closed","NO",30318,-0.00286345482776194,-0.0122594623968474,0,0,0,"YES"
30319,30321,1,"TransformerWinding","","Closed","Closed","NO",30319,0.0325661874576674,0.139427350438473,0,0,0,"YES"
30320,30321,1,"TransformerWinding","","Closed","Closed","NO",30320,0.0325661874576674,0.139427350438473,0,0,0,"YES"
30322,30324,1,"Line","","Closed","Closed","NO",30322,0.00216436195937669,0.0012336334942859,0,0,0,"YES"
30322,30325,1,"Line","","Closed","Closed","NO",30322,0.00196128869313498,0.00133757823388112,0,0,0,"YES"
30416,30324,1,"Line","","Closed","Closed","NO",30416,0.00159043668170847,0.00281041991462179,0.00485783855954475,0,5.44671630859375,"YES"
30324,30457,1,"Line","","Closed","Closed","NO",30324,0.00497895668747262,0.00860030427126675,0.0151204260201306,0,17.0849781036377,"YES"
30326,30329,1,"TransformerWinding","","Closed","Closed","NO",30326,0.0439281269676988,0.193327055798916,0,0,0,"YES"
30326,30330,1,"Line","","Closed","Closed","NO",30326,0.00165929340600888,0.00121659165591226,0,0,0,"YES"
30326,30331,1,"Line","","Closed","Closed","NO",30326,0.0015317129518921,0.00134108350725489,0,0,0,"YES"
30327,30329,1,"TransformerWinding","","Closed","Closed","NO",30327,-0.0154741928543184,-0.0681016823591329,0,0,0,"YES"
30328,30329,1,"TransformerWinding","","Closed","Closed","NO",30328,0.146810209250188,0.646109659229606,0,0,0,"YES"
30339,30330,1,"Line","","Closed","Closed","NO",30339,0.00260246427822364,0.00260551546272068,0.000118448754447187,0,0.799083650112152,"YES"
30332,30333,1,"Line","","Closed","Closed","NO",30332,0.00196343438750939,0.00133621695227782,0,0,0,"YES"
30333,30371,1,"Line","","Closed","Closed","NO",30333,0.0132392486582837,0.0119543159287687,0.00042234447936431,0,3.62511372566223,"YES"
30338,30341,1,"TransformerWinding","","Closed","Closed","NO",30338,-0.000697195024322752,-0.0056893544593736,0,0,0,"YES"
30338,30355,1,"Line","","Closed","Closed","NO",30338,0.00312416240205483,0.00623787977787583,0.0052548212749894,0,9.10311126708984,"YES"
30339,30341,1,"TransformerWinding","","Closed","Closed","NO",30339,0.00467852522824463,0.0381783668620702,0,0,0,"YES"
30368,30339,1,"Line","","Closed","Closed","NO",30368,0.00560791516210185,0.00566350295119002,0.000207151606729096,0,1.64799678325653,"YES"
30339,30434,1,"Line","","Closed","Closed","NO",30339,0.0078043764810077,0.0061539635092285,0.000386600842624572,0,2.3875617980957,"YES"
30340,30341,1,"TransformerWinding","","Closed","Closed","NO",30340,0.0195542524408176,0.159569361047634,0,0,0,"YES"
30345,30424,1,"Line","","Closed","Closed","NO",30345,0.00545244781586982,0.0106209427387082,0.0302978412307021,0,28.2157707214355,"YES"
30351,30354,1,"TransformerWinding","","Closed","Closed","NO",30351,0.00627725062589822,0.063553961579462,0,0,0,"YES"
30351,30355,1,"Line","","Closed","Closed","NO",30351,0.00179350138624765,0.00115059384497294,0,0,0,"YES"
30352,30354,1,"TransformerWinding","","Closed","Closed","NO",30352,-0.00331074099953084,-0.0335195603666577,0,0,0,"YES"
30434,30352,1,"Line","","Closed","Closed","NO",30434,0.0136846934054146,0.0124305343990895,0.00190841217071831,0,7.27240228652954,"YES"
30353,30354,1,"TransformerWinding","","Closed","Closed","NO",30353,0.0158042881979999,0.16001034779495,0,0,0,"YES"
30356,30359,1,"TransformerWinding","","Closed","Closed","NO",30356,0.000754301799779112,0.00046048132725744,0,0,0,"YES"
30356,30360,1,"Line","","Closed","Closed","NO",30356,0.00165359592226639,0.00125410060933533,0,0,0,"YES"
30356,30361,1,"Line","","Closed","Closed","NO",30356,0.0017392565245126,0.00128968736785295,0,0,0,"YES"
30357,30359,1,"TransformerWinding","","Closed","Closed","NO",30357,0.00946454065607081,0.0514531441392769,0,0,0,"YES"
30358,30359,1,"TransformerWinding","","Closed","Closed","NO",30358,0.00946454065607081,0.0514531441392769,0,0,0,"YES"
30362,30366,1,"TransformerWinding","","Closed","Closed","NO",30362,0.000754302019309946,0.00313942787269116,0,0,0,"YES"
30362,30367,1,"Line","","Closed","Closed","NO",30362,0.00161071485463785,0.00134956155195726,0,0,0,"YES"
30362,30367,2,"Line","","Closed","Closed","NO",30362,0.00161420671208817,0.00134905240909344,0,0,0,"YES"
30364,30366,1,"TransformerWinding","","Closed","Closed","NO",30364,0.00354024841259186,0.0336967752591538,0,0,0,"YES"
30365,30366,1,"TransformerWinding","","Closed","Closed","NO",30365,0.00354024841259186,0.0336967752591538,0,0,0,"YES"
30367,30382,1,"Line","","Closed","Closed","NO",30367,0.0540585722596876,0.101628567105738,0.112603494193635,0,149.163879394531,"YES"
30399,30369,1,"Line","","Closed","Closed","NO",30399,0.000693542141005477,0.0029145804312636,0.106067918243226,0,25.3969860076904,"YES"
30370,30378,1,"Line","","Closed","Closed","NO",30370,0.00213091907114165,0.00116805666931412,0,0,0,"YES"
30378,30424,1,"Line","","Closed","Closed","NO",30378,0.00140865988217102,0.00238290177524477,0.00246718416291661,0,3.62463736534119,"YES"
30379,30416,1,"Line","","Closed","Closed","NO",30379,0.00220679507433785,0.00387756115073877,0.00240301734417939,0,4.93267297744751,"YES"
30379,30457,1,"Line","","Closed","Closed","NO",30379,0.00717533238935309,0.0127490935576826,0.0155005249371264,0,21.009241104126,"YES"
30382,30385,1,"TransformerWinding","","Closed","Closed","NO",30382,0.00856266408261429,0.0705082270380731,0,0,0,"YES"
30382,50410,1,"Line","","Closed","Closed","NO",30382,0.0389662524135044,0.0676782595691076,0.0692705078488745,0,99.9429016113281,"YES"
30383,30385,1,"TransformerWinding","","Closed","Closed","NO",30383,-0.00360272491225511,-0.0296662087851875,0,0,0,"YES"
50422,30383,1,"Line","","Closed","Closed","NO",50422,0.372058722369603,0.345893778802664,0.0161713732866592,0,104.301307678223,"YES"
30384,30385,1,"TransformerWinding","","Closed","Closed","NO",30384,0.0281090371227273,0.231460508929596,0,0,0,"YES"
30428,30389,1,"Line","","Closed","Closed","NO",30428,0.00635816661798819,0.00511859273430413,9.03292670273828e-05,0,1.04843652248383,"YES"
30399,40783,1,"Line","","Closed","Closed","NO",30399,0.00674957736275031,0.027504973044227,0.718030024285225,0,220.085632324219,"YES"
30400,30403,1,"TransformerWinding","","Closed","Closed","NO",30400,0.0119974048785891,0.0930416626827062,0,0,0,"YES"
30400,30416,1,"Line","","Closed","Closed","NO",30400,0.00184584225705685,0.00131505448131507,0,0,0,"YES"
30401,30403,1,"TransformerWinding","","Closed","Closed","NO",30401,-0.00790975128146997,-0.0613412967907589,0,0,0,"YES"
30402,30403,1,"TransformerWinding","","Closed","Closed","NO",30402,0.0218788152702754,0.16967346090591,0,0,0,"YES"
30417,30420,1,"TransformerWinding","","Closed","Closed","NO",30417,0.0042411188221424,0.0386987702644318,0,0,0,"YES"
30417,30424,1,"Line","","Closed","Closed","NO",30417,0.00221160806834896,0.00116286397395291,0,0,0,"YES"
30418,30420,1,"TransformerWinding","","Closed","Closed","NO",30418,-0.0018623871983836,-0.0169936509312331,0,0,0,"YES"
30418,30425,1,"Line","","Closed","Closed","NO",30418,0.00331052454212823,0.00288815663900976,0.000615540127032014,0,1.99475169181824,"YES"
30438,30418,1,"Line","","Closed","Closed","NO",30438,0.00321664503474221,0.00293028413089139,0.000146950910563982,0,0.96472156047821,"YES"
30419,30420,1,"TransformerWinding","","Closed","Closed","NO",30419,0.0120957336173938,0.110369441895775,0,0,0,"YES"
30433,30424,1,"Line","","Closed","Closed","NO",30433,0.00506182211337115,0.0092273499607403,0.0114125281820074,0,16.5352668762207,"YES"
30424,30444,1,"Line","","Closed","Closed","NO",30424,0.000504707534910812,0.000833924374265935,0.00045711826631,0,0.930731296539307,"YES"
30425,30427,1,"Line","","Closed","Closed","NO",30425,0.00260199645801576,0.00219151542756708,7.1162540258069e-05,0,0.624427258968353,"YES"
30427,30438,1,"Line","","Closed","Closed","NO",30427,0.00635991847404588,0.00519604398552569,0.000537544009232643,0,2.38675212860107,"YES"
30429,30432,1,"TransformerWinding","","Closed","Closed","NO",30429,0.00440154580898286,0.0393547667321543,0,0,0,"YES"
30429,30433,1,"Line","","Closed","Closed","NO",30429,0.0016945872684733,0.00137762353746131,0,0,0,"YES"
30430,30432,1,"TransformerWinding","","Closed","Closed","NO",30430,-0.0019625837055265,-0.0175477107370085,0,0,0,"YES"
30431,30432,1,"TransformerWinding","","Closed","Closed","NO",30431,0.0121204624486923,0.108370549687909,0,0,0,"YES"
30435,30436,1,"Line","","Closed","Closed","NO",30435,0.00193909741875013,0.00126591804797081,0,0,0,"YES"
30437,30440,1,"TransformerWinding","","Closed","Closed","NO",30437,0.00371938096323021,0.02795310866034,0,0,0,"YES"
30437,30444,1,"Line","","Closed","Closed","NO",30437,0.0015314914452803,0.00133712647995283,0,0,0,"YES"
30438,30440,1,"TransformerWinding","","Closed","Closed","NO",30438,-0.000631058287059278,-0.00474273614143411,0,0,0,"YES"
30439,30440,1,"TransformerWinding","","Closed","Closed","NO",30439,0.0161412083162579,0.121309676873185,0,0,0,"YES"
30445,30448,1,"TransformerWinding","","Closed","Closed","NO",30445,0.002101517745566,0.00676507300030986,0,0,0,"YES"
30446,30448,1,"TransformerWinding","","Closed","Closed","NO",30446,0.0291917140225703,0.0939721457469248,0,0,0,"YES"
30447,30448,1,"TransformerWinding","","Closed","Closed","NO",30447,0.0291917140225703,0.0939721457469248,0,0,0,"YES"
30449,30457,1,"Line","","Closed","Closed","NO",30449,0.00197331832426192,0.00118064544734864,0,0,0,"YES"
